"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2073/2074",2074,120,120,100,67.5096868294222,2350.0870857276,1142
"2074/2075",2075,120,120,100,78.5190027615481,2209.21538710734,885
"2075/2076",2076,120,120,100,83.5065851754043,1846.25608491804,577
"2076/2077",2077,121,121,100,71.5967550487767,621.517215958796,1327
"2077/2078",2078,120,120,100,68.512396467182,555.464286248665,1375
"2078/2079",2079,120,120,100,73.3883654045185,845.741344919428,967
"2079/2080",2080,120,120,100,77.808267784756,1668.96681170724,831
"2080/2081",2081,121,121,100,69.9178755101166,1490.9364057146,1142
"2081/2082",2082,120,120,100,77.6077613278794,1814.1263216408,775
"2082/2083",2083,120,120,100,74.9515445846064,1700.10652985191,878
"2083/2084",2084,120,120,100,75.5332305539796,940.062720171642,1140
"2084/2085",2085,121,121,100,69.960907218092,986.998408157378,1033
"2085/2086",2086,120,120,100,71.8446934274452,1345.50465800986,1047
"2086/2087",2087,120,120,100,73.8600639081887,1073.01955123246,1155
"2087/2088",2088,120,120,100,69.9942307566616,1240.88621118432,1191
"2088/2089",2089,121,121,100,78.0719260117494,1208.77138701314,996
"2089/2090",2090,120,120,100,72.0173456236862,626.584171020426,1193
"2090/2091",2091,120,120,100,67.5622731684507,971.089616024867,1337
"2091/2092",2092,120,120,100,70.5031376843472,568.241704903543,1327
"2092/2093",2093,121,121,100,78.2234052440726,1509.45018099668,878
"2093/2094",2094,120,120,100,69.2469387966194,1650.9443875188,1250
"2094/2095",2095,120,120,100,77.9625253028535,784.983488876373,985
"2095/2096",2096,120,120,100,80.8918618520984,2086.87909045024,671
"2096/2097",2097,121,121,100,73.6653391638683,3766.23360988637,1052
"2097/2098",2098,120,120,100,69.6123523765018,1428.80388810812,1203
"2098/2099",2099,120,120,100,77.4144396865631,1134.05065159639,881
"2099/2100",2100,120,120,100,75.9464126575476,1400.31752603967,781
"2100/2101",2101,120,120,100,75.6338513869341,1214.68963950686,1034
