"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2036/2037",2037,121,121,100,68.0068510828787,1193.40880951146,1460
"2037/2038",2038,120,120,100,73.0185471451623,1869.01078317408,1141
"2038/2039",2039,120,120,100,80.8492259567347,2027.84936944209,669
"2039/2040",2040,120,120,100,78.6984818550891,2204.88735230267,1010
"2040/2041",2041,121,121,100,77.7987142607626,1742.01057449961,972
"2041/2042",2042,120,120,100,80.4181083127633,2234.81381452503,785
"2042/2043",2043,120,120,100,69.4541340284313,1029.11725474335,1541
"2043/2044",2044,120,120,100,77.4707572620982,1666.25589448772,905
"2044/2045",2045,121,121,100,65.4809638010247,970.412325190846,1443
"2045/2046",2046,120,120,100,68.5611645892104,2809.0369931669,1227
"2046/2047",2047,120,120,100,71.9119365710285,1580.65963272145,1226
"2047/2048",2048,120,120,100,70.9829460177343,1097.9467343404,1223
"2048/2049",2049,121,121,100,74.1840575677916,1057.02760400716,1250
"2049/2050",2050,120,120,100,68.7654320270576,436.819520198274,1584
"2050/2051",2051,120,120,100,69.3168520869012,2445.18250856828,1308
"2051/2052",2052,120,120,100,76.1494784382767,2619.898050196,896
"2052/2053",2053,121,121,100,75.8986076800065,1881.03984356672,1037
"2053/2054",2054,120,120,100,75.1726497987747,2389.52841583034,941
"2054/2055",2055,120,120,100,74.117583358332,1464.94881880004,1194
"2055/2056",2056,120,120,100,66.9621175759939,3565.58258660836,1219
"2056/2057",2057,121,121,100,65.2857412229469,1146.35753342742,1240
"2057/2058",2058,120,120,100,77.7200956768484,1823.04786959849,958
"2058/2059",2059,120,120,100,68.5375383058254,1055.51733247656,1400
"2059/2060",2060,120,120,100,74.4151024731036,2791.08249558462,973
"2060/2061",2061,121,121,100,78.5664982288927,3234.97900923202,903
"2061/2062",2062,120,120,100,61.5016629127695,791.774046469014,1612
"2062/2063",2063,120,120,100,68.3370614714349,1121.83852172783,1340
"2063/2064",2064,120,120,100,72.3277853668224,1455.55339955539,1391
"2064/2065",2065,121,121,100,74.5412497448779,1242.34765669098,1051
"2065/2066",2066,120,120,100,80.8500107309264,1229.10582840675,812
"2066/2067",2067,120,120,100,67.5908107802061,1032.89294389216,1415
"2067/2068",2068,120,120,100,81.4688237535647,2557.32624821551,694
"2068/2069",2069,121,121,100,72.6551475132164,1560.07004772313,1176
"2069/2070",2070,120,120,100,72.0074079255683,1822.19077242678,1069
"2070/2071",2071,120,120,100,70.9326584276423,2160.86093765078,1246
"2071/2072",2072,120,120,100,68.0087013278007,1426.20536900405,1228
"2072/2073",2073,121,121,100,82.7226260671159,3047.40704538953,670
"2073/2074",2074,120,120,100,63.8244011301522,3155.77436282951,1291
"2074/2075",2075,120,120,100,77.2208444867756,2591.68559111841,938
"2075/2076",2076,120,120,100,81.2956622591828,2322.74995415285,707
"2076/2077",2077,121,121,100,71.5568399756285,767.085620865226,1452
"2077/2078",2078,120,120,100,66.5146209638369,810.058488531969,1464
"2078/2079",2079,120,120,100,72.2365856616398,1117.6195469182,1058
"2079/2080",2080,120,120,100,78.2034340085138,1577.69729269017,888
"2080/2081",2081,121,121,100,69.3861156705025,2215.39191169105,1195
"2081/2082",2082,120,120,100,73.2371487717446,2540.23192432337,998
"2082/2083",2083,120,120,100,74.0957987445654,2278.55674606562,1000
"2083/2084",2084,120,120,100,74.7251233020943,929.082281374373,1212
"2084/2085",2085,121,121,100,67.5624229013411,1456.15721040405,1206
"2085/2086",2086,120,120,100,70.5070747489499,1863.44230387919,1203
"2086/2087",2087,120,120,100,70.7270480011812,1540.91825007182,1303
"2087/2088",2088,120,120,100,67.9642849166503,1718.00082082674,1290
"2088/2089",2089,121,121,100,73.9703751846573,1773.21607613284,1116
"2089/2090",2090,120,120,100,72.1687839235365,826.010482254438,1307
"2090/2091",2091,120,120,100,67.0669573462146,1436.44314006623,1412
"2091/2092",2092,120,120,100,70.1825180838405,810.305938420817,1402
"2092/2093",2093,121,121,100,75.5218518279271,2011.1556252772,1025
"2093/2094",2094,120,120,100,63.7154350496003,2408.42936018854,1373
"2094/2095",2095,120,120,100,77.2069865038029,1075.01390672848,1133
"2095/2096",2096,120,120,100,77.1983214121046,2887.43029987998,902
"2096/2097",2097,121,121,100,69.1808188786963,4547.30916051287,1166
"2097/2098",2098,120,120,100,65.5835073864437,1984.16175930016,1355
"2098/2099",2099,120,120,100,75.3683566743293,1493.98127509933,1063
"2099/2100",2100,120,120,100,73.0118068986048,2000.96459712833,972
"2100/2101",2101,120,120,100,73.2768277246505,1668.59436261095,1124
