"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2047/2048",2048,120,120,100,67.1638695609035,507.729795641266,1322
"2048/2049",2049,121,121,100,68.6244029227892,533.155825868715,1419
"2049/2050",2050,120,120,100,62.7871014727989,164.335723424563,1764
"2050/2051",2051,120,120,100,66.850760459256,1530.78332435782,1414
"2051/2052",2052,120,120,100,75.6839496528683,1674.90108044934,913
"2052/2053",2053,121,121,100,72.8224253392218,1270.41091695009,1078
"2053/2054",2054,120,120,100,74.6293040141754,1418.73835428897,1014
"2054/2055",2055,120,120,100,69.8016985901249,733.459427070804,1230
"2055/2056",2056,120,120,100,65.1890071532525,2570.12698955555,1311
"2056/2057",2057,121,121,100,62.2317960996406,676.891806859057,1338
"2057/2058",2058,120,120,100,74.7257527674083,961.174214606173,1038
"2058/2059",2059,120,120,100,63.3052841042208,517.922259463929,1509
"2059/2060",2060,120,120,100,73.6350689424871,1653.01434917515,1027
"2060/2061",2061,121,121,100,79.1288797949474,2041.49206140218,945
"2061/2062",2062,120,120,100,57.2892679561955,412.291265815496,1801
"2062/2063",2063,120,120,100,61.137109006715,731.16738039162,1496
"2063/2064",2064,120,120,100,68.1245868844289,854.916275388561,1474
"2064/2065",2065,121,121,100,70.3464823964059,707.364795461297,1175
"2065/2066",2066,120,120,100,76.8521528129531,657.099481251556,912
"2066/2067",2067,120,120,100,62.0602731261934,496.074499067385,1574
"2067/2068",2068,120,120,100,78.4636419553135,1561.3053575037,739
"2068/2069",2069,121,121,100,71.1079169415079,828.361571603455,1327
"2069/2070",2070,120,120,100,71.5892580467571,939.832133593503,1083
"2070/2071",2071,120,120,100,68.0123226831001,1371.58774476126,1335
"2071/2072",2072,120,120,100,65.672758807721,897.450544006657,1375
"2072/2073",2073,121,121,100,81.7424882104096,1893.03988457378,693
"2073/2074",2074,120,120,100,64.3448362593736,2116.17175406683,1369
"2074/2075",2075,120,120,100,75.0023593147762,1744.05471715517,1030
"2075/2076",2076,120,120,100,80.7622529606178,1363.6842114944,721
"2076/2077",2077,121,121,100,66.8838171574153,465.438106116839,1597
"2077/2078",2078,120,120,100,62.2904182350831,359.649902206846,1586
"2078/2079",2079,120,120,100,69.6872263409659,605.319317970891,1190
"2079/2080",2080,120,120,100,76.1504467896557,1089.44592364132,993
"2080/2081",2081,121,121,100,66.0626162154058,1195.83880785154,1227
"2081/2082",2082,120,120,100,71.1714497081757,1542.30245106248,1048
"2082/2083",2083,120,120,100,72.1362374243345,1384.57352460176,1067
"2083/2084",2084,120,120,100,70.5838383363389,549.683776126243,1336
"2084/2085",2085,121,121,100,65.0243590141727,822.069303208496,1291
"2085/2086",2086,120,120,100,65.6328818650072,1022.42595540313,1253
"2086/2087",2087,120,120,100,67.8575585791095,876.53616034193,1430
"2087/2088",2088,120,120,100,66.2909970777891,1004.77783399075,1360
"2088/2089",2089,121,121,100,70.934152586693,988.332722327672,1239
"2089/2090",2090,120,120,100,66.2276439267025,409.17417892348,1481
"2090/2091",2091,120,120,100,63.6957965509882,759.345905214082,1499
"2091/2092",2092,120,120,100,65.3067413835925,410.436945234425,1571
"2092/2093",2093,121,121,100,73.4194020334471,1161.77603087621,1079
"2093/2094",2094,120,120,100,61.3341855709914,1399.1666517891,1402
"2094/2095",2095,120,120,100,73.2992340620658,538.733995658811,1275
"2095/2096",2096,120,120,100,76.5468159682423,1782.78055715933,989
"2096/2097",2097,121,121,100,69.2704368451523,3374.83104029903,1239
"2097/2098",2098,120,120,100,61.7446418493637,1183.06936900131,1391
"2098/2099",2099,120,120,100,73.5293163272254,857.030191012658,1140
"2099/2100",2100,120,120,100,70.6554557839227,1182.4778089528,1067
"2100/2101",2101,120,120,100,69.5702916428309,849.867580684368,1216
