"Date","Type","JDay","Coef","VIP","MetricMean","MetricStdev"
1011,"Chill",-81,-0.18953968946506,1.69496940893038,0.543934039118453,0.496778067972195
1012,"Chill",-80,0.0822730748140124,0.430179842547242,0.483626680598032,0.504069593036448
1013,"Chill",-79,0.0706399487641181,0.710952344354653,0.590804979866946,0.482877457858095
1014,"Chill",-78,0.0655063023445254,0.549798589871213,0.55574458381603,0.461793502586682
1015,"Chill",-77,-0.106160021244713,0.938184451872952,0.62522210985059,0.476358864174513
1016,"Chill",-76,0.000295407783243679,0.170211647292413,0.580359388935202,0.475731850934744
1017,"Chill",-75,0.153252587663698,0.980973994495457,0.601058536805532,0.484447807482573
1018,"Chill",-74,-0.0934443426668552,0.506638752091437,0.662634917651182,0.48656676601641
1019,"Chill",-73,0.103828268179219,0.97346691541123,0.651204285910553,0.502947921662146
1020,"Chill",-72,0.0538413124528604,1.42473616862455,0.57459647104857,0.48973480796923
1021,"Chill",-71,0.0199756242566988,0.234244334734425,0.639708131657091,0.503663580806249
1022,"Chill",-70,-0.0319713977069752,0.788033580091433,0.647503064071897,0.487992753487963
1023,"Chill",-69,0.00276476968196423,0.256131504828577,0.585582168293356,0.487749437280605
1024,"Chill",-68,0.215966781089535,2.34573809872835,0.717012077673148,0.466061796046714
1025,"Chill",-67,-0.110449671054504,0.779448813493951,0.68737440517965,0.487403217073684
1026,"Chill",-66,0.103661782173643,1.20413436185707,0.666069109788234,0.471162191297734
1027,"Chill",-65,0.0543776120220691,0.696832587693374,0.822071029318724,0.389590618885498
1028,"Chill",-64,0.0759394979677974,0.797050772152587,0.562835835312107,0.489207403344722
1029,"Chill",-63,-0.158838421990232,1.30944455135536,0.743828236835328,0.435585496956449
1030,"Chill",-62,-0.059119196759048,0.730649402498929,0.614374077182291,0.495300446983446
1031,"Chill",-61,0.0193592997564726,0.181705472633324,0.725670833572374,0.453871246719894
1101,"Chill",-60,0.0954691193278105,0.588011114251293,0.668746134441011,0.443146841557008
1102,"Chill",-59,-0.0680153256419744,0.33242344731743,0.761742213718501,0.44150460933656
1103,"Chill",-58,-0.0385079915324455,0.213929179077346,0.70194080353126,0.478479778847596
1104,"Chill",-57,0.0399260285606806,0.332365292646226,0.713432903984017,0.439150653927148
1105,"Chill",-56,0.0587837956399948,0.690486582035714,0.739694425605425,0.470638851005811
1106,"Chill",-55,0.0462415687103082,0.351113250167875,0.726682124171651,0.459269850529814
1107,"Chill",-54,0.0182490530813881,0.202303250794343,0.738767789164998,0.41305824997414
1108,"Chill",-53,-0.103131833191926,0.441279242061223,0.744757224517542,0.446606179733956
1109,"Chill",-52,-0.0597778585350025,0.424861191288283,0.721458662024516,0.48191661415275
1110,"Chill",-51,-0.0621611102236641,0.8857890084302,0.819288470917722,0.402920000347291
1111,"Chill",-50,0.103600215474013,0.477904693319896,0.739950285075898,0.41342001628999
1112,"Chill",-49,-0.112411654147583,0.560530304004622,0.69447122998357,0.487683125218796
1113,"Chill",-48,0.0723571106915821,0.384980838262772,0.703177425976458,0.485426759104658
1114,"Chill",-47,-0.0141875460033729,0.471988353706101,0.80818215624464,0.414780707319042
1115,"Chill",-46,-0.0505108779374677,0.836667413444978,0.633774918339454,0.473768810473808
1116,"Chill",-45,0.0104365938098859,0.542028610467583,0.727360848997241,0.441064222347656
1117,"Chill",-44,0.0201691115889985,0.278716505290751,0.6673309286753,0.417787659385149
1118,"Chill",-43,0.0394558453416383,0.28181871317446,0.762336809623347,0.488525323790739
1119,"Chill",-42,-0.0625774305824388,0.583588075648554,0.807185877832577,0.481806079567406
1120,"Chill",-41,0.258054297562246,1.38824444724307,0.648845149124275,0.428576742664078
1121,"Chill",-40,-0.105885274629089,1.27597820583488,0.715818154368035,0.454170595251594
1122,"Chill",-39,-0.00130130956788729,0.63590918438198,0.523736982043948,0.476570894941269
1123,"Chill",-38,-0.208009373306442,1.00563878527395,0.689224050010447,0.466945143023185
1124,"Chill",-37,0.0891471968530413,0.592970585281428,0.776204862516821,0.504182838256554
1125,"Chill",-36,0.0365512506031609,0.455891324441035,0.729440912217022,0.595736872626382
1126,"Chill",-35,-0.000695763191857593,0.618543822498141,0.746458437168042,0.48594461456514
1127,"Chill",-34,0.103972410478014,0.406726028672068,0.731754087048293,0.476989664966605
1128,"Chill",-33,0.221595566580444,1.22221117237685,0.684939581278314,0.425786510021441
1129,"Chill",-32,-0.0125478244787081,0.323251998159499,0.671000500875597,0.460866067661397
1130,"Chill",-31,0.152257703072216,0.701049836783696,0.671997381624489,0.428847848095977
1201,"Chill",-30,0.016747919614503,0.573044248509735,0.519741299240438,0.442177893463498
1202,"Chill",-29,-0.000853667404190696,0.453895930603191,0.654734429462683,0.569903839050864
1203,"Chill",-28,0.13101142238968,0.796707579599877,0.701069601784356,0.42154299332274
1204,"Chill",-27,-0.0836001162771783,0.835950386784042,0.728501014570071,0.601367278338152
1205,"Chill",-26,-0.188596719785166,1.74633350623482,0.754050322447097,0.503800712322498
1206,"Chill",-25,0.042035284827923,0.80348927968178,0.631168638259222,0.443121567841187
1207,"Chill",-24,-0.00312662890385112,0.495576781519868,0.589806451101635,0.515424189580951
1208,"Chill",-23,0.0558489030184188,0.302148116908215,0.620771455503837,0.478423905454419
1209,"Chill",-22,0.013474490279446,0.140146310367342,0.734254865369421,0.491088298525216
1210,"Chill",-21,0.0511101553148334,0.295700471208708,0.628076778649911,0.586086438767491
1211,"Chill",-20,-0.160480754943014,0.914772418488226,0.628575317497829,0.500582106217677
1212,"Chill",-19,-0.212934124687455,1.35367907825541,0.594987473447619,0.489203645635049
1213,"Chill",-18,-0.0821264428144215,0.436461266773714,0.72498110996262,0.623141952098381
1214,"Chill",-17,0.0526830448085856,0.535337849516626,0.589995456533889,0.562014462004424
1215,"Chill",-16,0.0994246087368653,0.989800085284951,0.656526677034438,0.587553753843539
1216,"Chill",-15,-0.0426551201607294,0.33757051612077,0.626163088405202,0.672427235819272
1217,"Chill",-14,-0.0477605502847013,0.540974425547157,0.58370525833066,0.543083500081069
1218,"Chill",-13,-0.043889619032042,0.492926224472837,0.655637919861573,0.561664563089885
1219,"Chill",-12,-0.105454448820718,1.33700436152229,0.631231303685251,0.538477407614842
1220,"Chill",-11,-0.138613293016568,1.54514904150739,0.732465659590215,0.551466273073952
1221,"Chill",-10,0.00385803346399567,0.714031526524408,0.625077300246431,0.482184298278913
1222,"Chill",-9,-0.0293430604936549,0.200751865020355,0.704428409446448,0.622875881400629
1223,"Chill",-8,-0.054159867540985,1.0227189722602,0.662499765619967,0.523889733329504
1224,"Chill",-7,0.00908756158431281,0.354709305392525,0.627298664023052,0.618433955760918
1225,"Chill",-6,0.0642465960789579,0.437438631381314,0.638897537246553,0.769537869106339
1226,"Chill",-5,-0.104613697538667,0.862539577079898,0.509849133790772,0.48144239250411
1227,"Chill",-4,-0.140123214556321,1.07458596745327,0.65940502456376,0.520221793172934
1228,"Chill",-3,0.100147364547767,0.449895357072502,0.542016111924819,0.54433043849648
1229,"Chill",-2,-0.0823434752682247,0.694907215068659,0.562859613661464,0.47419972148755
1230,"Chill",-1,0.12425081027995,0.800215381887956,0.715696873025964,0.76807854576724
1231,"Chill",0,0.182664229892751,0.836655971102366,0.565528739756048,0.591888289088014
101,"Chill",1,-0.0431576772830266,0.891179379488462,0.639244457791635,0.600354884041619
102,"Chill",2,0.0786590866728606,0.599888320235745,0.604485810699894,0.603940703275377
103,"Chill",3,0.033461651342688,0.955727700343725,0.48329906796033,0.436164595243153
104,"Chill",4,-0.0246243354036893,0.196298145846062,0.585816239565435,0.58299566618379
105,"Chill",5,-0.0204396770921962,0.497192430949947,0.698407958143912,0.747283268522862
106,"Chill",6,-0.0628597418813471,0.837701639814311,0.565270456454508,0.49776913636433
107,"Chill",7,-0.0377390039979829,0.738546381943278,0.619660576144398,0.613007704852798
108,"Chill",8,-0.168332094833433,0.800718332609217,0.557581859368574,0.781611991788696
109,"Chill",9,0.000560317769009295,0.393174112550577,0.712747278867975,0.777919558720969
110,"Chill",10,0.0207372493247747,0.83994295292252,0.534540799393114,0.496156074522954
111,"Chill",11,0.133235448940236,0.70947170236508,0.666614754979499,0.537312374119746
112,"Chill",12,-0.110304365376495,1.34149992093023,0.568063326364066,0.838869587397635
113,"Chill",13,-0.0054390759567502,0.84092840014014,0.594980828193169,0.537901927283847
114,"Chill",14,-0.0153223691104364,0.774064710310295,0.640068403307186,0.538024551205286
115,"Chill",15,-0.0135505825076898,0.574321389855321,0.57645380070801,0.445495720195208
116,"Chill",16,-0.0548176388022664,1.04805240077615,0.54090362501021,0.458034489504848
117,"Chill",17,-0.0910182143889472,0.92042822715163,0.570285861612879,0.741614693617471
118,"Chill",18,-0.168024513143783,1.21048738532433,0.561582345530232,0.494733701634232
119,"Chill",19,-0.0686577192921612,1.48787663749182,0.657594307174261,0.620049303482828
120,"Chill",20,-0.216339253578407,1.62484715068763,0.590037934592451,0.534823237514905
121,"Chill",21,0.0796114062184971,0.739318981275731,0.677648112657581,0.906300599470611
122,"Chill",22,0.144579684989523,0.872722704055196,0.6820001430927,0.618666763162648
123,"Chill",23,0.0850215775280367,1.09503436085936,0.867480147707387,0.978339221854685
124,"Chill",24,-0.01889239520116,0.243274094335034,0.513700452554698,0.439279851509365
125,"Chill",25,0.00443110931092209,0.29043902693256,0.610835780913394,0.474810631987022
126,"Chill",26,0.00574248661071444,0.203957762103101,0.527212978664231,0.419035515388478
127,"Chill",27,0.0030689045791359,0.526652943562921,0.699168464842176,0.683360099565236
128,"Chill",28,-0.241883387842585,1.93002176560686,0.69847156807853,0.67720484552734
129,"Chill",29,0.086339377501104,0.908069226627502,0.735338356688215,0.576615199638379
130,"Chill",30,0.0553316952481762,0.373381006310788,0.567584955874301,0.560866404023189
131,"Chill",31,-0.0933488892747602,0.733909856201893,0.572084788002003,0.661218730766679
201,"Chill",32,-0.0783022594526864,0.374453319359867,0.548999024123136,0.466822502505792
202,"Chill",33,0.028382570579153,0.400019857103911,0.671383963362253,0.629212947108393
203,"Chill",34,-0.0574876424472034,0.312321660450204,0.778111686603151,0.540534080533162
204,"Chill",35,-0.0575958492250715,0.687512548264639,0.674900842950231,0.515765112459684
205,"Chill",36,-0.0929383815832637,0.798682169945802,0.637260094444184,0.537286643927481
206,"Chill",37,0.217161939937371,1.0033548591634,0.711180123265803,0.567378031467742
207,"Chill",38,0.0137918910612987,0.381227857321199,0.611377952286303,0.440398758698516
208,"Chill",39,-0.00861980118444723,0.113886203560126,0.695739354826084,0.754728953281279
209,"Chill",40,-0.0283977523927746,0.775267423046144,0.661886343246605,0.595856522760232
210,"Chill",41,-0.0996230069096874,0.884791978263118,0.517618800930371,0.512722067380302
211,"Chill",42,-0.00294917735037785,0.234023758251296,0.620190553929589,0.502329715265056
212,"Chill",43,0.0774578526540269,0.388886334631582,0.518016118653674,0.452465349697164
213,"Chill",44,-0.153426974216673,1.51878140682488,0.608583490456358,0.445181178873007
214,"Chill",45,-0.146096088259137,1.15184313641742,0.575481253473244,0.660735513738527
215,"Chill",46,-0.167068062897297,0.862586208024649,0.59914827144676,0.553652448955674
216,"Chill",47,-0.181542348423369,1.53743332022976,0.723719232820815,0.609703645851428
217,"Chill",48,-0.109374065003299,0.914702858889381,0.604406326299563,0.550097855704395
218,"Chill",49,-0.0462924628061559,0.730236769350813,0.638427001400892,0.587302482784159
219,"Chill",50,-0.0427529693929404,0.495419321011337,0.647499218266641,0.625186643344687
220,"Chill",51,-0.0735179682450809,0.488266240098725,0.629540779879503,0.464876477011326
221,"Chill",52,0.0274493439460174,0.373285820254185,0.765401474094476,0.667011856153923
222,"Chill",53,-0.221479146430622,1.68292812765879,0.576665426710216,0.487935994926273
223,"Chill",54,0.0795338038552065,0.533950161111982,0.663191015751379,0.56922188958496
224,"Chill",55,0.0448285971552362,0.221256073265791,0.662033789013186,0.587445002239026
225,"Chill",56,-0.0794710577063697,0.92839388682184,0.664618790058211,0.511488334946591
226,"Chill",57,-0.178992923666161,1.42842453445466,0.75637207208927,0.709221083183232
227,"Chill",58,0.101919624764336,0.589889986877286,0.637666095092829,0.525648098805377
228,"Chill",59,-0.111311235337296,0.830625119911146,0.777042988923379,0.446541470809363
301,"Chill",60,0.141471090799081,0.944929348050437,0.643971238707679,0.481707856006883
302,"Chill",61,-0.0070916391954907,0.831153610778871,0.692654859011738,0.460095605452628
303,"Chill",62,-0.0938802424320238,0.423943357420374,0.723421369993998,0.502073790519473
304,"Chill",63,-0.0366299583761746,0.705645079386175,0.716253389176402,0.562086941367562
305,"Chill",64,0.0468101469645198,0.473948188688783,0.678730545402414,0.56882815817115
306,"Chill",65,-0.0315547396897227,0.337234843826,0.716843497418019,0.453467644203634
307,"Chill",66,0.0327975066631917,0.625921256940922,0.743041503489867,0.465451583641142
308,"Chill",67,-0.0949398942192823,0.480974671735425,0.660024599287921,0.470921242798181
309,"Chill",68,0.0699595314099411,0.614103086057404,0.724554650406631,0.489229620314777
310,"Chill",69,-0.116869061674964,0.675854340965375,0.803578270936401,0.55331785080836
311,"Chill",70,0.0777502311142091,0.611517939995155,0.788900642672764,0.47836137991918
312,"Chill",71,-0.0144596272271807,0.504863719598488,0.567532952377167,0.46932297007625
313,"Chill",72,0.0828169528113522,0.485584074143475,0.731561086859417,0.466828678217409
314,"Chill",73,-0.03519606183521,0.89209000969646,0.748362178823483,0.37765179740796
315,"Chill",74,0.0387657061006811,0.321338471203796,0.765094915441216,0.463707164135419
316,"Chill",75,-0.0664497685077872,0.315751375173852,0.673698671683707,0.432671318984009
317,"Chill",76,0.162766635492406,1.25476952083237,0.699253859523282,0.454728536329018
318,"Chill",77,0.00968094920989089,0.88194823328909,0.70509086760088,0.454562684490225
319,"Chill",78,0.0326390132753419,0.400811468766929,0.715509282673242,0.448694903470776
320,"Chill",79,0.0129032351690873,0.378586584728296,0.71283917014681,0.472299259916698
321,"Chill",80,-0.109756534339462,0.810892723427911,0.714233798148668,0.428870044877098
322,"Chill",81,0.0462582234907842,0.312752116374106,0.726282044961252,0.478641758798686
323,"Chill",82,-0.179317607481093,1.26565131899482,0.679105554861433,0.460766465093228
324,"Chill",83,0.247222292592438,1.71440711806204,0.685400180316542,0.482609290172992
325,"Chill",84,-0.0370933408568518,0.473007425795234,0.683734163196445,0.445872636826981
326,"Chill",85,-0.0261584921502274,0.461600109453215,0.730571966003906,0.468989456116436
327,"Chill",86,-0.0558521150708735,0.301571974364185,0.62905211953642,0.457679319748876
328,"Chill",87,0.0393988941160984,0.986275257613001,0.76954373030729,0.468457975111249
329,"Chill",88,0.0813479903653085,0.441360184150041,0.60375193337463,0.445357101003568
330,"Chill",89,0.0145677545735477,0.537058188341742,0.717021768042057,0.490155973827163
331,"Chill",90,0.153463185662784,1.50699514556359,0.566900115503549,0.462899860484559
401,"Chill",91,-0.0508907934267993,0.506598751909762,0.625381579750497,0.451325811810409
402,"Chill",92,0.136223106461574,0.947472967428373,0.631224350233965,0.495335653428712
403,"Chill",93,0.0441696610496515,1.06937846943262,0.633005665184973,0.505309346634399
404,"Chill",94,0.00905478615588979,0.351829836454071,0.669987835745948,0.439145441438187
405,"Chill",95,0.0360755679713092,0.449597711116783,0.657284300556292,0.454046005209225
406,"Chill",96,0.0779531632768341,1.07369945329861,0.646237180421742,0.442821126136884
407,"Chill",97,0.111084780552092,0.886887041463763,0.684270851212797,0.460524329171868
408,"Chill",98,0.280627163807854,1.80879039990208,0.726214738561419,0.491320569227369
409,"Chill",99,-0.015282383750292,0.418831934068057,0.574462742585373,0.445115784419375
410,"Chill",100,0.208477540497103,1.28298883137941,0.669823981326253,0.485721943228207
411,"Chill",101,0.014792469008837,0.278730189101162,0.588340268550046,0.470088745717806
412,"Chill",102,0.122129454635005,0.984953157408246,0.704799356348244,0.453275841093563
413,"Chill",103,0.101841480723279,1.26945964276007,0.603699056371411,0.486482140085696
414,"Chill",104,-0.00173726773581904,0.304888950149083,0.763392731771285,0.440422132085652
415,"Chill",105,-0.0280114226411892,0.38529155383464,0.565313110090915,0.51459851772617
416,"Chill",106,0.0311425311236234,0.226072279341802,0.509380341378562,0.508506682067636
417,"Chill",107,-0.00624721527735485,0.104977241815877,0.622393193025289,0.453239771610581
418,"Chill",108,-0.0230493142600707,0.759455199474508,0.599067125420466,0.511173966810827
419,"Chill",109,-0.00891478719428298,0.21326455947853,0.56318586217031,0.503084225769418
420,"Chill",110,0.0126227644242198,0.132386094888714,0.618429100750719,0.512943568632042
421,"Chill",111,-0.00565417053979835,0.561936101774957,0.491980820799195,0.493767824771735
422,"Chill",112,-0.173329059476906,1.00055868378471,0.524975755999078,0.506404162470183
423,"Chill",113,0.209846601849806,1.36437191816842,0.478927631388854,0.496567313444012
424,"Chill",114,-0.0915720211400361,0.722328173855662,0.488411657211289,0.515925198470463
425,"Chill",115,0.100491238705932,0.572590305225323,0.384923538300953,0.470509778727164
426,"Chill",116,0.0477268655414781,0.8382654562044,0.591860738326569,0.518607023278904
427,"Chill",117,0.00140766075353211,0.985749657750126,0.598661250919237,0.472325742246232
428,"Chill",118,0.0820414676590064,0.433975340272385,0.572817511682307,0.497316023830689
429,"Chill",119,0.12582462283567,1.25150552662067,0.541015897416668,0.511754220507935
430,"Chill",120,0.0988503802806642,0.898727141123867,0.537158508669786,0.505688765523029
501,"Chill",121,0.0549753453277012,0.869278950306225,0.476429980937952,0.50957749280894
502,"Chill",122,-0.000885504534679451,0.262716125947021,0.423839765569558,0.48650046972677
503,"Chill",123,-0.120429011050496,0.771753634098669,0.438660732429846,0.482939779465462
504,"Chill",124,0.0019971121536925,0.344784285254119,0.531805610168114,0.506849068951989
505,"Chill",125,-0.0294230004989562,0.49050800487695,0.311105301452696,0.459050658869635
506,"Chill",126,0.114789683862698,1.11716169517723,0.458256921251369,0.507638863758568
507,"Chill",127,-0.00685671912570815,0.518327269291986,0.383476741414983,0.484969775444624
508,"Chill",128,-0.0590060072714575,0.573265197087538,0.422787114742529,0.506130200620068
509,"Chill",129,-0.0012557808252956,0.123853963911651,0.353769822653373,0.491295295286104
510,"Chill",130,0.0982392820288622,1.68377678820925,0.35378872237917,0.480766671136842
511,"Chill",131,-0.104136545879028,0.617504963822644,0.323983654908686,0.469390836806088
512,"Chill",132,0.0727711206596748,1.13416809321087,0.29856410835098,0.450229349943249
513,"Chill",133,0.0817340728673369,0.601948849996284,0.34466395294237,0.475384915614158
514,"Chill",134,0.247605413542797,1.84759414885094,0.341111771677725,0.478827635898769
701,"Heat",-183,-0.133408806016231,1.01799895332822,304.651596458909,65.7906256258616
702,"Heat",-182,0.104712774135219,0.762861464852227,297.897262916811,58.5501762034789
703,"Heat",-181,0.0293477179314184,0.414989282523589,307.408897506282,63.1312901495588
704,"Heat",-180,-0.0981429588395234,0.801849258428776,312.830321957966,66.9417941170141
705,"Heat",-179,-0.0695903085339868,0.695295922385127,320.456915982897,64.9936480179394
706,"Heat",-178,-0.013366299047286,0.508435259661621,323.118547885726,64.3643441236862
707,"Heat",-177,-0.0880686805332706,1.17799493038642,321.827167989224,59.6764090586934
708,"Heat",-176,-0.0734158941844725,1.00378386606757,314.691432132638,60.704918377541
709,"Heat",-175,0.0610195281145559,0.717822066183859,319.938848714868,64.0105981556806
710,"Heat",-174,0.152265979505729,0.764103838305183,316.744880753121,62.7045976427811
711,"Heat",-173,-0.0885072835361371,0.685179734142355,313.798657562873,67.2941622740859
712,"Heat",-172,-0.0270049106581972,0.254783862967056,323.794218853233,59.3226356035331
